id,Nombre,URL,Ingredientes,Pasos,country,Duracion,Porciones,Calorias,Categoria,Contexto,Valoracion y Votos,Comensales,Tiempo,Dificultad,Categoria 2,Unnamed: 16,Unnamed: 17,Unnamed: 18,temperature
8760,cazuela de frijoles colombiana,https://www.recetasgratis.net/receta-de-cazuela-de-frijoles-colombiana-53085.html,"['300 gramos de Frijoles rojos precocidos', '150 gramos de Guacamoles', '3 Tomates rojos', '2 ramas de Cebolla larga', '10 piezas de Patacón o Plátano macho para freír', '200 gramos de Carne desmechada', '1 cucharadita de Pasta de ajo', '1 pizca de Sal y Pimienta']","['1 Para empezar a realizar nuestra receta colombiana de cazuela de fríjoles, el primer paso es prealistar todos los ingredientes.Si quieres puedes aprovechar la carne y los patacones que te hayan sobrado de otro día, pero si tienes que hacer todo de cero, aquí tienes las recetas paso a paso que necesitarás:Patacones de plátano machoCarne desmechadaGuacamole', '2 Para empezar a cocinar, lavar nuestras verduras y picar en cuadros pequeños para hacer un sofrito de cebolla y tomate. Llevar a una sartén a fuego medio agregando un poco de aceite, pasta de ajo sal y pimienta al gusto para darle un poco de sabor.', '3 A aparte, llevar los patacones de plátano verde al horno o a una sartén con aceite para hacerlos fritos, todo dependerá si queremos obtener una cocción más o menos grasosa. Reservar.', '4 Recuperar el sofrito y adicionar los frijoles en la sartén. Mezcla todo muy bien hasta integrar los ingredientes.Recuerda que para esta receta estamos usando frijoles rojos precocidos. Si quieres hacerlos tu mismo, deberás cocinarlos en agua hirviendo hasta que ablanden. Para más detalles de este tipo de preparación, puedes echar un vistazo a la receta de frijoles borrachos.', '5 A continuación, agregar algunos patacones cortados en trozos medianos a la sartén con los frijoles y el sofrito.', '6 Servir cada porción de la cazuela de frijoles colombiana en un cazo de barro individual y termina el plato con una cucharada de guacamole por encima.Este riquísimo plato, típico de Colombia, se suele acompañar con un poco de arroz blanco y más patacones. ¡Buen provecho!']",Colombia,45m,"['300 gramos de Frijoles rojos precocidos', '150 gramos de Guacamoles', '3 Tomates rojos', '2 ramas de Cebolla larga', '10 piezas de Patacón o Plátano macho para freír', '200 gramos de Carne desmechada', '1 cucharadita de Pasta de ajo', '1 pizca de Sal y Pimienta']",,['Recetas colombianas'],"Los frijoles son un plato muy común en la cocinas de Centro América y el Caribe y como muestra, aquí tienes esta fabulosa cazuela de frijoles colombiana, un plato muy completo, con una mezcla de sabores exquisita.Quédate leyendo esta receta paso a paso en RecetasGratis.net y aprende cómo hacer frijoles salteados con patacones, carne desmechada y aguacate.",Valoración: 5 (2 votos),5 comensales,Plato principal,Dificultad baja,"Bajo en calorías, Sin grasa, Alto en fibra",,,cazuela de frijoles colombiana,original
8762,calentado colombiano,https://www.recetasgratis.net/receta-de-calentado-colombiano-52989.html,"['200 gramos de frijoles rojos cocinados.', '350 gramos de arroz blanco cocinado.', '5 unidades de huevo.', '3 unidades de tomates rojos maduros.', '2 gajos de cebolla larga o de verdeo.', '150 gramos de carne desmechada cocinada.', 'Ajo.', 'Sal.', 'Pimienta.']","['1 Para empezar a realizar nuestra receta de calentado colombiano, el primer paso es prealistar todos los ingredientes. Primero que todo quiero explicar lo que es el calentado como tal, es una mezcla de varias recetas que quedan en la nevera en este caso tenia un poco de frijoles, carne desmechada y arroz por el cual hice este delicioso calentado, es ideal para un domingo o para una resaca y es una preparación realmente deliciosa.Este es el tipico calentado colombiano.', '2 Lavar nuestras verduras.Cortar el tomate en cuadros pequeños y la cebolla muy fina.Llevar aun sartén con un poco de aceite y sofreír adicionando ajo en pasta,sal y pimienta al gusto.', '3 Una vez este nuestro sofrito de cebolla y tomate adicionar el arroz blanco y revolver muy bien hasta integrar nuestra receta de calentado colombiano.', '4 Adicionar la carne desmechada y los frijoles revolviendo bien hasta integrar todos los ingredientes de nuestra receta.Bajar el fuego.', '5 Sofreír uno a uno los huevos para poder emplatar nuestro calentado colombiano por lo general siempre los calentados deben ir acompañados de huevos.', '6 Para emplatar con la ayuda en una taza o pocillo agregar nuestra receta de calentado colombiano y aplanar un poco con la ayuda de una cuchara.Una vez este lleno el pocillo con nuestra receta poner el plato encima del pocillo y darle vuelta con mucho cuidado así nuestra receta bien presentada.', '7 Servir nuestro calentado colombiano de la forma que se observa en la foto, darle la forma con el pocillo es solo por presentación pero si desean servirlo de otra manera es totalmente valido quise adicionarle el huevo encima por decoración.Si deseas mas recetas de legumbres y tienes algún comentario o inquietud por favor escribanos.Disfrutar esta deliciosa receta.']",Colombia,30m,"['200 gramos de frijoles rojos cocinados.', '350 gramos de arroz blanco cocinado.', '5 unidades de huevo.', '3 unidades de tomates rojos maduros.', '2 gajos de cebolla larga o de verdeo.', '150 gramos de carne desmechada cocinada.', 'Ajo.', 'Sal.', 'Pimienta.']",,[],,Valoración: 4 (3 votos),8 comensales,Entrante,Dificultad baja,"Bajo en calorías, Sin grasa, Alto en fibra",,,calentado colombiano,original
8769,calentado de lentejas,https://www.recetasgratis.net/receta-de-calentado-de-lentejas-52960.html,"['300 gramos de arroz blanco.', '180 gramos de lentejas cocinadas (cualquier tipo de lentejas que se encuentre en la página)', '150 gramos de pollo cocinado y desmechado.', '3 unidades de tomate rojos o verdes.', '2 ramas de cebolla de verdeo o larga.', 'Pasta de ajo.', 'Sal.', 'Pimienta.']","['1 Para empezar a realizar nuestra receta de calentado de lentejas, el primer paso es prealistar todos los ingredientes. Utilice en esta receta tomates verdes pero por que tenia que gastarlos pero pueden utilizar rojos eso es totalmente indiferente.Primero que todo quiero explicar lo que es el calentado como tal, es una mezcla de varias recetas que quedan en la nevera en este caso tenia un poco de lentejas, pollo y arroz por el cual hice este delicioso calentado, es ideal para un domingo o para una resaca y es una preparación realmente deliciosa.', '2 Cortar nuestra cebolla larga o de verdeo muy fina y los tomates en cuadros pequeños.Llevar aun sartén a fuego medio y adicionar un poco de aceite de oliva, sal, pimienta y pasta de ajo al gusto.Sofreír muy bien.', '3 Adicionar nuestro pollo desmechado a nuestro sofrito y mezclar bien.', '4 Agregar nuestras lentejas y mezclar muy bien hasta mezclar todo.', '5 Por ultimo paso adicionar nuestro arroz blanco y mezclar bien hasta que se integren los ingredientes del calentado de lentejas.Rectificar sabor y si quieren añadir sal y pimienta al gusto.', '6 Para emplatar con la ayuda en una taza o pocillo agregar el calentado de lentejas y aplanar un poco con una cuchara.Una vez este lleno el pocillo con nuestra receta poner el plato encima del pocillo y darle vuelta con mucho cuidado así nuestra receta bien presentada.', '7 Servir nuestro calentado de lentejas de la forma que se observa en la foto, darle la forma con el pocillo es solo por presentación pero si desean servirlo de otra manera es totalmente valido.Si deseas mas recetas de legumbres y tienes algún comentario o inquietud por favor escribanos.Disfrutar esta deliciosa receta.']",Colombia,,"['300 gramos de arroz blanco.', '180 gramos de lentejas cocinadas (cualquier tipo de lentejas que se encuentre en la página)', '150 gramos de pollo cocinado y desmechado.', '3 unidades de tomate rojos o verdes.', '2 ramas de cebolla de verdeo o larga.', 'Pasta de ajo.', 'Sal.', 'Pimienta.']",,,,Valoración: 5 (1 voto),,,,"Bajo en calorías, Sin grasa, Alto en fibra",,,calentado de lentejas,original
8771,pabellon criollo colombiano,https://www.recetasgratis.net/receta-de-pabellon-criollo-colombiano-52857.html,"['350 gramos de frijoles rojos cocinados en potage.', '150 gramos de cebolla larga o de verdeo cortada muy fina.', '4 unidades de tomates rojos maduros.', '10 unidades de platano verde congelado.', '2 tazas de arroz blanco.', '200 gramos de tocino de cerdo.', 'Sal.', 'Pimienta.']","['1 Para empezar a realizar nuestra receta de pabellón criollo colombiano o más conocido como bandeja paisa, el primer paso es prealistar todos los ingredientes.Debemos tener en cuenta que hay muchas versiones de este plato y es muy elaborado es decir que en diez pasos no alcanzaría a explicarlo todo yo adapte una versión un poco más corta para que vean que contiene este exquisito plato típico colombiano.', '2 Bueno este plato es tipico de la región de antioquia siendo más específicos en la ciudad de Medellín, primero vamos a comenzar con prealistar nuestros plátanos verde congelados, estos vamos a freírlos en abundante aceite hasta que queden bien dorados. Retirar el aceite y llevar aun plato con servilletas para retirar el exceso de grasa.', '3 Con nuestras dos tazas de arroz vamos a realizar un arroz blanco común y corriente como se observa en la foto.', '4 Cortamos nuestras cebolla de verdeo o larga y nuestros tomates muy finos para realizar un guiso el cual va acompañar nuestro delicioso pabellón criollo colombiano.', '5 En este paso se van a realizar los famosos chicharrones que es la parte del tocino de cerdo, debemos asegurarnos que al momento de comprar el tocino este contenga más carne que grasa. Hay muchas versiones en las cuales se realiza el tocino en lo personal yo no lo adiciono ningún tipo de grasa los cocino en soda, lo que hago es llevarlos a fuego medio y cubrirlos totalmente en soda, lo que va a pasar es que el tocino va absorber la soda y una vez el liquido se haya evaporado estos van a empezar a soltar su propia grasa, debemos taparlos y dejar que se doren, como se observa en la foto ellos van a soltar su propia grasa sin necesidad de añadirle aceite es decir se van a dorar en su propia grasa.Apagar el fuego una vez estén dorados y retirar cada tocino aun papel absorbente para retirar el exceso de grasa. Añadir sal al gusto, el corte lo consiguen de esa manera donde compren el tocino lo ideal es servirlo entero así se consume en el pabellón criollo colombiano.', '6 Bueno llego el momento del emplatado, como su nombre más lo dice todo se debe servir en una bandeja pues acá es conocido como bandeja paísa más que pabellón criollo colombiano pero son bastantes ingredientes así que lo serví como una estación, servimos lo frijoles que es el alma del plato, el arroz blanco al lado el guiso de cebolla y tomate que generalmente se le adiciona a los plátanos verdes o a los frijoles y en el plato de al lado se encuentra el tocino o chicharrón, el plátano verde y una tajada de aguacate.Hay versiones donde les agregan carne molida cocinada, arepas y huevo frito como es un plato que ya contiene bastantes calorias, preferi realizar esta versión.Si deseas mas recetas típicas colombianas y tienes algún comentario o inquietud por favor escribanos.Disfrutar esta deliciosa receta']",Colombia,,"['350 gramos de frijoles rojos cocinados en potage.', '150 gramos de cebolla larga o de verdeo cortada muy fina.', '4 unidades de tomates rojos maduros.', '10 unidades de platano verde congelado.', '2 tazas de arroz blanco.', '200 gramos de tocino de cerdo.', 'Sal.', 'Pimienta.']",,,,,,,,"Bajo en calorías, Sin grasa, Alto en fibra",,,pabellon criollo colombiano,original
8845,lentejas a la colombiana,https://www.recetasgratis.net/receta-de-lentejas-a-la-colombiana-36522.html,"['½ kilogramo de Lentejas grandes', '½ kilogramo de Papa picada en cuadritos bien pequeños', '1 unidad de Tomate rallado', '1½ unidades de Cebolla larga', '1 cubo de Caldo de gallina Maggi', '2 dientes de Ajo', '1 pizca de Color (colorante alimentario)', '1 chorro de Aceite', '1 pizca de Sal']","['1 Lo primero que tenemos que hacer antes de empezar a cocinar estas lentejas a la colombiana es poner las legumbres en remojo toda la noche anterior.', '2 Al día siguiente, se ponen las lentejas en una olla a presión con la misma agua de remojo (para que queden espesas) y se agrega la cebolla, el ajo machacado y un poco de color. Se tapa la olla y cuando hierva se dejan cocinar las lentejas caleñas unos 20 minutos.', '3 Mientras se cocina la sopa de lentejas colombiana hacemos un guiso. Para ello, picamos la cebolla y el ajo bien pequeños y los agregamos en una sartén caliente con un chorrito de aceite. Cuando esté transparente, añadimos el tomate rallado y cubo Maggi y lo cocinamos todo unos 5 minutos.', '4 Una vez cocidas, se mezcla el guiso con las lentejas y se dejan al fuego 5 minutos para que se sazonen. Rectificar de sal si es necesario. Las patatas cortaditas se agregan a las lentejas caleñas unos 10 minutos antes de acabar el guiso aproximadamente para que estén bien cocidas.Después las lentejas a la colombiana ya estarán listas para comer. Truco: Si se desea se pueden fritar salchichas que tengan un buen sabor y agregarlas.']",Colombia,45m,"['½ kilogramo de Lentejas grandes', '½ kilogramo de Papa picada en cuadritos bien pequeños', '1 unidad de Tomate rallado', '1½ unidades de Cebolla larga', '1 cubo de Caldo de gallina Maggi', '2 dientes de Ajo', '1 pizca de Color (colorante alimentario)', '1 chorro de Aceite', '1 pizca de Sal']",,['Recetas colombianas'],"Es sencillo preparar una comida colombiana casera si sabes cómo, por eso a continuación en RecetasGratis ponemos a vuestra disposición esta receta de lentejas a la colombiana muy fácil de elaborar y con la que puedes preparar un exquisito plato principal.Se tratan de unas lentejas caleñas que no llevan nada más que verduras y las legumbres pero si quieres, puedes añadirles carne, chorizo u otros alimentos de tu preferencia.","Valoración: 3,7 (51 votos)",4 comensales,Plato principal,Dificultad baja,"Bajo en calorías, Sin grasa, Alto en fibra",,,lentejas a la colombiana,original
8849,garbanzos paisas,https://www.recetasgratis.net/receta-de-garbanzos-paisas-35723.html,"['Garbanzos', 'Tomate', 'Cebolla', 'Pimentón', '1 diente de ajo', 'Sal', 'Ricostilla', 'Chicharrón', 'Pierna de cerdo']","['1 Se colocan los garbanzos en rremojo la noche anterior .se colocan en la pitadora por 45 minutos .en un caldero colocas un guiso de tomate,cebolla.pimenton en julianas 1 diente de ajo.', '2 Sofries todos estos incredientes cuando ya esten fritos lebotas el agua alos garbanzos dejandole media taza paraque se calen bien mesclas los garbanzos con el guiso.', '3 Lo colocas a calar por unos 20 minutos con sal y medio cuvo de rricostilla por ultimo fritas chicharron carnudo media libra.', '4 Media libea de pierna de cerdo bien picaditos en cuadritos y selos agregas alos garbanzos quedan delisiosos buen probecho']",Colombia,,"['Garbanzos', 'Tomate', 'Cebolla', 'Pimentón', '1 diente de ajo', 'Sal', 'Ricostilla', 'Chicharrón', 'Pierna de cerdo']",,,,"Valoración: 3,3 (27 votos)",,,Dificultad baja,"Bajo en calorías, Sin grasa, Alto en fibra",,,garbanzos paisas,original
8861,lentejas con tocino y platano macho,https://www.recetasgratis.net/receta-de-lentejas-con-tocino-y-platano-macho-32544.html,"['250 gramos de LENTEJAS', '3 unidades de SALCHICHAS', '100 gramos de TOCINO', '1 unidad de PLATANO MACHO', '1 paquete de PURE CHICO DE TOMATE', '1 diente de AJO', '1 pizca de CEBOLLA', '1 botella de ACEITE PARA FREIR', '1 pizca de SAL AL GUSTO']","['1 SE PONEN A COCER LAS LENTEJAS CON POCA SAL.', '2 SE CORTA EL TOCINO EN CUADRITOS, LOS PLATANOS EN RODAJAS, Y LAS SALCHICHAS EN RODAJAS, SE PONEN A FREIR, YA QUE ESTAN DORADITOS, Y EL PLATANO TOMA UN COLOR CAFESITO OSCURO.', '3 SE PONE A LICUAR, EL AJO, CON EL PURE Y POQUITA CEBOLLA, YA QUE ESTA LICUADO, SE LE AGREGA EN EL SARTEN DONDE ESTAN FRITOS EL TOCINO, PLATANO MACHO Y SALCHICHA.', '4 SE PONE A FUEGO LENTO, YA QUE EMPIEZA A HERVIR, SE AGREGAN LAS LENTEJAS COCIDAS JUGO EN DONDE SE COCIERON, Y SE DEJA COCER POR UNOS 15 MINUTOS, Y SE LE AGREGA SAL AL GUSTO.', '5 SE SIRVE CALIENTE ACOMPAÑADO DE TORTILLAS., PUEDE TAMBIEN AGREGARLE PICANTE AL GUSTO.']",Colombia,,"['250 gramos de LENTEJAS', '3 unidades de SALCHICHAS', '100 gramos de TOCINO', '1 unidad de PLATANO MACHO', '1 paquete de PURE CHICO DE TOMATE', '1 diente de AJO', '1 pizca de CEBOLLA', '1 botella de ACEITE PARA FREIR', '1 pizca de SAL AL GUSTO']",,,,"Valoración: 4,1 (56 votos)",,,Dificultad baja,"Bajo en calorías, Sin grasa, Alto en fibra",,,lentejas con tocino y platano macho,original
9103,salpicon de cerdo,https://www.recetasgratis.net/receta-de-salpicon-de-cerdo-23368.html,"['350 gr. de mejillones', '250 gr. de gambas', '400 gr. de lomo de cerdo en un trozo', '4 pepinillos', '1 cebolla', '1 pimiento rojo', '1 pimiento verde', '1 ramillete de perejil', '2 cucharadas de alcaparras', '2 cucharadas de vinagre de jerez', '1 pizca de pimienta negra recién molida', 'Aceite', 'Sal']","['1 Sumergir los mejillones con agua y sal. Con un cuchillo, retirar las incrustaciones y las barbas de los mejillones. Poner los mejillones en un cazo al fuego hasta que se abran.', '2 Retirar las conchas de los mejillones. En otro cazo con agua y sal, cocer las gambas y escurrirlas bien. Pelar las gambas y reservarlas.', '3 Cortar la carne de cerdo en rodajas delgadas, cortar las rodajas en tiras finas, pelar y picar la cebolla y el perejil.', '4 Picar finamente los pepinillos, quitar las semillas y cortar los pimientos en cuadraditos. Calentar el aceite en una sartén y freír la carne.', '5 Retirarla y añadir sal y pimienta al gusto. Batir un vasito de aceite con el vinagre hasta que se emulsione.', '6 Añadir la cebolla y el perejil, agregar los pimientos, incorporar las alcaparras y los pepinillos. Remover para que se mezcle bien todo.', '7 Poner la carne en una fuente, incorporar los mejillones a la fuente, las gambas.', '8 Verter por encima el aderezo, mezclar bien todos los ingredientes. Cubrir la fuente con plástico y refrigerar por 4 horas.']",Colombia,,"['350 gr. de mejillones', '250 gr. de gambas', '400 gr. de lomo de cerdo en un trozo', '4 pepinillos', '1 cebolla', '1 pimiento rojo', '1 pimiento verde', '1 ramillete de perejil', '2 cucharadas de alcaparras', '2 cucharadas de vinagre de jerez', '1 pizca de pimienta negra recién molida', 'Aceite', 'Sal']",,,,"Valoración: 3,3 (51 votos)",,,,,,,salpicon de cerdo,original
9236,cazuela de mariscos costena,https://www.recetasgratis.net/receta-de-cazuela-de-mariscos-costena-10808.html,"['1 libra de mariscos mixtos frescos', 'sal', 'pimienta', '1 diente de ajo', '1 cucharada de aji no moto', '2 cucharadas de aceite de oliva', '1/2 cebolla picada en trocitos', '5 ajies dulces picados en trocitos', '3 ramitas de culantro picadas', '1 cucharada de curry', '1 taza de leche de coco', '1/4 taza de agua']","['1 Cocinar en una olla con agua los mariscos con la sal, aji no moto y el ajo picado por 2 minutos y escurrir.', '2 Caliente el aceite y sofria la cebolla, los ajies y el culantro.', '3 Agregue los mariscos y revuelva hasta que se mezclen los sabores.', '4 Añada la leche de coco, el agua y el curry revuelva hasta que la salsa se cocine.', '5 No dejar que se seque.', '6 Pruebe la salsa y sazone con sal y pimienta al gusto.', '7 Servir con patacones, papas fritas o arroz.']",Colombia,,"['1 libra de mariscos mixtos frescos', 'sal', 'pimienta', '1 diente de ajo', '1 cucharada de aji no moto', '2 cucharadas de aceite de oliva', '1/2 cebolla picada en trocitos', '5 ajies dulces picados en trocitos', '3 ramitas de culantro picadas', '1 cucharada de curry', '1 taza de leche de coco', '1/4 taza de agua']",,,,"Valoración: 3,8 (36 votos)",,,,,,,cazuela de mariscos costena,original
9310,cazuela de mariscos,https://www.recetasgratis.net/receta-de-cazuela-de-mariscos-6714.html,"['½ kilogramo de Langostinos', '200 gramos de Vieras sin concha', '½ kilogramo de Calamares', '150 gramos de Camarones', '½ kilogramo de Almejas', '1 kilogramo de Tomates maduros', '2 unidades de Cebollas grandes', '6 dientes de Ajo', '150 gramos de Tocineta', '100 gramos de Almendras fileteadas', '1 manojo de Hebras de azafrán', '4 hojas de Albahaca picadas', '1 pizca de Tomillo', '1 manojo de Romero', '1 chorro de Aceite de oliva', '½ litro de Vino blanco seco', '3½ unidades de Limones', '1 pizca de Sal', '1 pizca de Pimienta']","['1 El primer paso para preparar esta cazuela de mariscos es lavar muy bien todos los mariscos y reservarlos para luego. Las conchas de las almejas deben cepillarse fuertemente, desechando las que estén abiertas, y los calamares deben estar completamente libres de la piel parduzca que los recubre y picados en rebanadas. Truco: Recuerda que puedes incluir todos los mariscos que quieras.', '2 Antes de ponernos con el sofrito para la cazuela de mariscos, debemos preparar todas las verduras. Entonces, los tomates deben estar picados en pequeños trozos, sin piel y sin semillas. Las cebollas en cortes finos, el ajo machacado y picado muy pequeño y finalmente, la tocineta sin piel se corta en cubitos.', '3 A continuación, hacemos un sofrito de ajo y cebolla. Para ello, pon un caldero en el fuego con el aceite y rehoga estos dos ingredientes hasta que estén transparentes. Luego añade los tomates y la tocineta, y continua con la cocción por unos 10 minutos.', '4 Pasado este tiempo, añade a la olla las almendras, el vino, el 1/2 litro de agua, las hierbas, el zumo de 1/2 limón, las especias y la sal. Tapa deja cocinar todo otros 15 minutos más.', '5 Después agregue las conchas, cocine 5 minutos para que se abran, desechando las que hayan quedado cerradas. Por último agregue los calamares, las gambas y los langostinos, dejando cocinar a fuego lento 10 minutos más. Truco: Si quieres darle un toque de color puedes añadir guisantes luego de los últimos mariscos.', '6 La cazuela de mariscos se sirve acompañado con rodajas de limón y de pan. Si se quiere servir como plato principal se puede acompañar la cazuela de mariscos con arroz blanco. Y si quieres una explicación más detallada, también puedes echarle un vistazo a la receta española de zarzuela de mariscos.']",Colombia,45m,"['½ kilogramo de Langostinos', '200 gramos de Vieras sin concha', '½ kilogramo de Calamares', '150 gramos de Camarones', '½ kilogramo de Almejas', '1 kilogramo de Tomates maduros', '2 unidades de Cebollas grandes', '6 dientes de Ajo', '150 gramos de Tocineta', '100 gramos de Almendras fileteadas', '1 manojo de Hebras de azafrán', '4 hojas de Albahaca picadas', '1 pizca de Tomillo', '1 manojo de Romero', '1 chorro de Aceite de oliva', '½ litro de Vino blanco seco', '3½ unidades de Limones', '1 pizca de Sal', '1 pizca de Pimienta']",,[],"Los mariscos son un alimento bajo en grasa y rico en proteínas, así que disfrutarlos con una buena receta fácil de cazuela de mariscos es una opción inmejorable. La cazuela de mariscos colombiana es un plato ideal para compartir en familia en ocasiones especiales. Se puede hacer la cazuela de marisco y pescado, o simplemente con diferentes mariscos. Siéntete como todo un chef preparando este plato de la cocina tradicional latina.","Valoración: 4,6 (282 votos)",4 comensales,Plato principal,Dificultad media,,,,cazuela de mariscos,original
9470,cazuela de mariscos colombiana,https://www.recetasgratis.net/receta-de-cazuela-de-mariscos-colombiana-55906.html,"['1 manojo de Albahaca', '200 mililitros de Leche de coco', '1 copa de Vino blanco', '250 gramos de Langostinos', '150 gramos de Mix de mariscos', '1 unidad de Zanahoria', '1 pizca de Tomillo', '1 unidad de Pimiento o pimentón', '2 unidades de Cebolla blanca', '120 gramos de Apio', '10 gramos de Perejil', '6 unidades de Tomates', '1 cucharada postre de Pasta de ajo', '1 cucharada sopera de Pasta de tomate', '60 mililitros de Aceite de oliva', '1 pizca de Sal', '1 pizca de Pimienta', '250 gramos de Camarones']","['1 El primer paso para realizar nuestra receta de cazuela de mariscos es prealistar los ingredientes.', '2 Lleva una olla a fuego medio con un poco de aceite de oliva, añade la cebolla blanca en cascos y deja sofreír.', '3 Añade el resto de las verduras (excepto el tomate) y deja sofreír durante algunos minutos más.', '4 Por ultimo añade el tomate en cascos, si deseas puedes quitarle las pepas y la piel.', '5 Cubre los tomates con suficiente agua, adiciona un poco de pasta de ajo y tomillo al gusto. Deja cocinar la base de la receta colombiana durante unos 20 minutos aproximadamente, retira del fuego y deja enfriar para que podamos licuar o procesar nuestra sopa base.', '6 Lleva una sartén a fuego medio, adiciona un poco de aceite de oliva y saltea el mix de mariscos (este mix se consigue en sitios especiales donde venden mariscos). Sofríe por algunos minutos y reduce con un poco de vino blanco.', '7 Una vez licuamos la sopa base, adicionamos el mix de mariscos del paso anterior con algunas hojas de albahaca al gusto, bajamos el fuego y dejamos conservar.', '8 Adicionamos la leche de coco y mezclamos bien todos los ingredientes de la cazuela. Si quieres preparar tú mismo la leche de coco, consulta esta sencilla receta.', '9 Añade la pasta de tomate, un poco de azúcar para cortar la acidez del tomate y un poco de vino blanco.', '10 Lleva una sartén a fuego medio y añade un poco de mantequilla, saltea los camarones y langostinos.', '11 Añade sal, pimienta, pasta de ajo al gusto y reduce con vino blanco un poco. Añade estos mariscos a la crema base y deja conservar durante algunos minutos más y ya estará lista para servir.', '12 Sirve la cazuela de mariscos colombiana añadiendo un poco de albahaca fresca encima y un poco de leche de coco, este plato se sirve en cazuelas de barro pero me pareció más importante y vistoso servirlo en este plato hondo. Si deseas más recetas con mariscos y tienes algún comentario o inquietud, escríbenos. ¡Disfruta esta deliciosa receta!']",Colombia,1h 30m,"['1 manojo de Albahaca', '200 mililitros de Leche de coco', '1 copa de Vino blanco', '250 gramos de Langostinos', '150 gramos de Mix de mariscos', '1 unidad de Zanahoria', '1 pizca de Tomillo', '1 unidad de Pimiento o pimentón', '2 unidades de Cebolla blanca', '120 gramos de Apio', '10 gramos de Perejil', '6 unidades de Tomates', '1 cucharada postre de Pasta de ajo', '1 cucharada sopera de Pasta de tomate', '60 mililitros de Aceite de oliva', '1 pizca de Sal', '1 pizca de Pimienta', '250 gramos de Camarones']",,['Recetas colombianas'],"En esta receta traemos una cazuela de mariscos con un toque colombiano, en el cual utilizaremos dos ingredientes importantes que no pueden faltar en esta preparación: leche de coco y albahaca. Dichos productos le dan un sabor inigualable a esta receta, ¿quieres saber los pasos para prepararla? Sigue leyendo y aprende con RecetasGratis.net a cocinar esta increíble cazuela de mariscos colombiana, ¡te sorprenderá!",Valoración: 5 (2 votos),4 comensales,Plato principal,Dificultad alta,,,,cazuela de mariscos colombiana,original
9504,cazuela de mariscos y verduras,https://www.recetasgratis.net/receta-de-cazuela-de-mariscos-y-verduras-22069.html,"['9 tazas de Agua                                                                    (2160 mililitros)', '750 gramos de Langostinos', '500 gramos de Camarones Tigre', '750 gramos de Pescado', '1 kilogramo de Almejas con concha', '500 gramos de Calamares', '3 unidades de Apio', '250 gramos de Zanahoria rallada', '2 unidades de Pimientos rojo y verde', '¾ taza de Pasta de tomate', '1 taza de Crema de leche                                                                    (200 mililitros)', '1 taza de Vino blanco', '2 unidades de Cebolla', '4 unidades de Cebollino', '1 pizca de Tomillo', '1 pizca de Orégano', '1 pizca de Pimienta', '1 pizca de Sal', '2 cucharadas soperas de Aceite']","['1 Para empezar a preparara nuestra cazuela de mariscos se sofríen todos los ingredientes del sofrito, revolviendo varias veces, hasta obtener una salsa suave.', '2 Se cocinan las almejas al vapor con una taza de agua por 5 minutos. Se revuelven bien para que todas se calienten por igual, luego se descartan las que no se hayan abierto y se saca el resto para sacarle la carne. Reserva el agua de esta cocción y cuela con un lienzo fino para quitar la arena que puedan haber soltado las almejas.', '3 Los langostinos y los camarones se echan en el resto del agua bien caliente, se dejan cocinar por 4 minutos, se sacan y se pelan.', '4 Muele muy fino las cáscaras de los camarones e incorpora de nuevo a la olla del caldo. Puedes usar la licuadora y poco de caldo para este paso.', '5 Se añaden la zanahoria, el apio, los pimentones y los calamares y se deja cocinar por 15 minutos a fuego medio. Todos estos ingredientes deben estar limpios y finamente cortados.', '6 Los langostinos, los camarones, las almejas y el pescado, se sofríen por 5 minutos en el sofrito que hemos preparado al principio y se incorporan al caldo con la pasta de tomate y el caldo de las almejas. Cocina a fuego lento por 10 minutos.', '7 Cuando tenga la consistencia deseada, se le agrega el vino, se deja en el fuego 1 minuto exacto y se baja al mínimo.', '8 Finalmente, para tener una auténtica cazuela de mariscos colombiana, se sirven porciones en cazuelas de barro negro para calentar en el horno o al fuego.', '9 En este último paso, antes de servir, se les añade la crema de leche, se revuelve, se dejan al calor sin que hierva por un minuto aproximadamente y se llevan a la mesa. Truco: Acompaña este plato con vino blanco para realzar todos los sabores']",Colombia,45m,"['9 tazas de Agua                                                                    (2160 mililitros)', '750 gramos de Langostinos', '500 gramos de Camarones Tigre', '750 gramos de Pescado', '1 kilogramo de Almejas con concha', '500 gramos de Calamares', '3 unidades de Apio', '250 gramos de Zanahoria rallada', '2 unidades de Pimientos rojo y verde', '¾ taza de Pasta de tomate', '1 taza de Crema de leche                                                                    (200 mililitros)', '1 taza de Vino blanco', '2 unidades de Cebolla', '4 unidades de Cebollino', '1 pizca de Tomillo', '1 pizca de Orégano', '1 pizca de Pimienta', '1 pizca de Sal', '2 cucharadas soperas de Aceite']",,['Recetas para Navidad'],"Si eres amante de los mariscos la cazuela de mariscos es para ti. No te dejes sorprender por la cantidad de pasos y su preparación, con esta guía de RecetasGratis.net verás lo fácil que es cocinar una cazuela de mariscos colombiana. Un plato tradicional perfecto para festejar o servir en reuniones familiares.","Valoración: 4,4 (179 votos)",4 comensales,Plato principal,Dificultad media,,,,cazuela de mariscos y verduras,original
